index,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
630,Senior Data Scientist,Unknown,Python SQL SQL SQL Machine Learning data analysis SQL Machine Learning data analysis Python,-1.0,Company_630,"San Francisco, CA","New York, NY",201-500 employees,2018,Non-profit,Other,Finance,$1M-$10M,-1
631,Data Analyst,$50K-$260K (Glassdoor est.),Python Machine Learning SQL Python Machine Learning data analysis Machine Learning SQL statistics Machine Learning,1.3,Company_631,"Washington, DC","Chicago, IL",1-50 employees,1952,Public,Finance,Other,Unknown,None
632,Senior Data Scientist,$138K-$184K (Glassdoor est.),Python Machine Learning SQL statistics data analysis Machine Learning Machine Learning Machine Learning Machine Learning Python,1.4,Company_632,"New York, NY","New York, NY",1-50 employees,1996,Public,Healthcare,Finance,$1M-$10M,"Company A, Company B"
633,Data Analyst,$88K-$191K (Glassdoor est.),Machine Learning statistics Machine Learning data analysis data analysis SQL SQL Machine Learning Python Machine Learning,3.2,Company_633,"San Francisco, CA","Chicago, IL",201-500 employees,1904,Public,Biotech,Other,$100M-$1B,None
634,Data Scientist,$85K-$174K (Glassdoor est.),Machine Learning SQL data analysis SQL Machine Learning Python statistics statistics Machine Learning Python,1.2,Company_634,"San Francisco, CA",Other,201-500 employees,-1,Public,Finance,Technology,$10M-$100M,None
635,Senior Data Scientist,$82K-$172K (Glassdoor est.),Python statistics data analysis SQL Python SQL Machine Learning SQL Python data analysis,4.4,Company_635,"New York, NY","San Francisco, CA",1000+ employees,1875,Private,IT Services,Business Services,$10M-$100M,Unknown
636,Data Analyst,$133K-$193K (Glassdoor est.),data analysis data analysis Python SQL Python data analysis Machine Learning SQL data analysis statistics,-1.0,Company_636,"San Francisco, CA","Chicago, IL",201-500 employees,1821,Public,Finance,Healthcare,$10M-$100M,-1
637,Data Scientist,-1,SQL SQL statistics Python Machine Learning data analysis Python Python data analysis Python,3.8,Company_637,"San Francisco, CA",Other,1-50 employees,1865,Public,Biotech,Finance,$1M-$10M,None
638,Data Scientist,$146K-$210K (Glassdoor est.),Python SQL Machine Learning statistics Machine Learning Python Python Machine Learning statistics statistics,-1.0,Company_638,"New York, NY","New York, NY",1-50 employees,2009,Non-profit,Finance,Healthcare,$100M-$1B,-1
639,Data Analyst,$61K-$175K (Glassdoor est.),statistics Machine Learning statistics data analysis statistics data analysis Machine Learning data analysis Python statistics,-1.0,Company_639,"Washington, DC",Other,1000+ employees,1905,Private,Healthcare,Technology,$100M-$1B,None
640,Senior Data Scientist,-1,data analysis Python data analysis Machine Learning Machine Learning SQL data analysis statistics Machine Learning data analysis,2.7,Company_640,"Washington, DC",Other,51-200 employees,-1,Private,Finance,Healthcare,$1M-$10M,"Company A, Company B"
641,Machine Learning Engineer,Unknown,SQL data analysis Python Machine Learning Machine Learning Python Machine Learning Machine Learning Python SQL,1.3,Company_641,"Washington, DC","New York, NY",201-500 employees,1959,Public,IT Services,Technology,$1M-$10M,"Company A, Company B"
642,Data Scientist,$106K-$153K (Glassdoor est.),data analysis statistics data analysis Python statistics statistics Machine Learning data analysis SQL statistics,2.8,Company_642,"San Francisco, CA","San Francisco, CA",1000+ employees,1918,Non-profit,Biotech,Other,$10M-$100M,"Company A, Company B"
643,Data Scientist,-1,SQL statistics Machine Learning SQL data analysis SQL Python data analysis SQL data analysis,5.0,Company_643,"New York, NY","San Francisco, CA",1000+ employees,1882,Non-profit,Finance,Business Services,$1M-$10M,"Company A, Company B"
644,Data Analyst,$104K-$184K (Glassdoor est.),SQL data analysis data analysis SQL data analysis SQL SQL statistics data analysis SQL,1.1,Company_644,"New York, NY","New York, NY",201-500 employees,1852,Non-profit,Biotech,Business Services,$100M-$1B,"Company A, Company B"
645,Machine Learning Engineer,$79K-$249K (Glassdoor est.),Machine Learning data analysis Machine Learning statistics data analysis Machine Learning Python SQL statistics SQL,-1.0,Company_645,Other,"New York, NY",51-200 employees,2023,Private,IT Services,Business Services,$10M-$100M,"Company A, Company B"
646,Machine Learning Engineer,Unknown,data analysis Machine Learning Python statistics Python Python Python statistics Machine Learning data analysis,-1.0,Company_646,"New York, NY","San Francisco, CA",1-50 employees,1876,Private,Biotech,Finance,$100M-$1B,None
647,Machine Learning Engineer,$97K-$227K (Glassdoor est.),statistics statistics data analysis SQL statistics Python statistics data analysis Machine Learning Python,1.1,Company_647,"New York, NY",Other,1000+ employees,1867,Public,Healthcare,Other,$1M-$10M,"Company A, Company B"
648,Data Analyst,$149K-$185K (Glassdoor est.),data analysis Python statistics Python data analysis data analysis statistics statistics SQL data analysis,1.1,Company_648,"New York, NY","Chicago, IL",1-50 employees,-1,Non-profit,Other,Business Services,Unknown,-1
649,Senior Data Scientist,$136K-$187K (Glassdoor est.),SQL statistics Machine Learning Python SQL Machine Learning SQL SQL Python statistics,4.0,Company_649,"Washington, DC",Other,51-200 employees,1831,Non-profit,Finance,Business Services,Unknown,"Company A, Company B"
650,Data Scientist,Unknown,statistics Python Machine Learning data analysis data analysis SQL statistics statistics SQL Machine Learning,3.3,Company_650,"Washington, DC","San Francisco, CA",1-50 employees,-1,Non-profit,Healthcare,Finance,$10M-$100M,"Company A, Company B"
651,Data Analyst,$71K-$263K (Glassdoor est.),Machine Learning Python Python data analysis statistics data analysis Machine Learning statistics Machine Learning Machine Learning,-1.0,Company_651,"New York, NY",Other,201-500 employees,1939,Private,IT Services,Other,Unknown,Unknown
652,Machine Learning Engineer,$77K-$189K (Glassdoor est.),SQL data analysis Machine Learning Python Python Machine Learning SQL Python Python data analysis,-1.0,Company_652,"San Francisco, CA","New York, NY",51-200 employees,-1,Public,IT Services,Finance,$1M-$10M,"Company A, Company B"
653,Data Scientist,$128K-$264K (Glassdoor est.),SQL Python SQL data analysis SQL SQL statistics statistics SQL data analysis,1.4,Company_653,"San Francisco, CA","Chicago, IL",1000+ employees,1854,Other,IT Services,Technology,Unknown,None
654,Data Scientist,$61K-$176K (Glassdoor est.),Python statistics statistics Python Machine Learning statistics statistics Machine Learning SQL Python,3.2,Company_654,"New York, NY","New York, NY",51-200 employees,-1,Non-profit,Healthcare,Finance,$100M-$1B,None
655,Machine Learning Engineer,$65K-$249K (Glassdoor est.),data analysis Python Machine Learning statistics SQL Python SQL SQL SQL data analysis,4.1,Company_655,"New York, NY","New York, NY",1-50 employees,-1,Public,Healthcare,Technology,$100M-$1B,Unknown
656,Machine Learning Engineer,$104K-$231K (Glassdoor est.),Python Machine Learning data analysis statistics data analysis statistics SQL Python statistics statistics,3.4,Company_656,Other,"Chicago, IL",1-50 employees,1908,Public,Healthcare,Other,$100M-$1B,Unknown
657,Data Scientist,$81K-$221K (Glassdoor est.),data analysis data analysis Python statistics statistics Machine Learning data analysis Python Machine Learning statistics,5.0,Company_657,"New York, NY","San Francisco, CA",1000+ employees,-1,Public,Biotech,Business Services,$10M-$100M,"Company A, Company B"
658,Data Scientist,$81K-$292K (Glassdoor est.),SQL Python Python Machine Learning data analysis Machine Learning SQL statistics statistics Python,3.7,Company_658,"Washington, DC","New York, NY",1-50 employees,2023,Public,Biotech,Finance,$100M-$1B,Unknown
659,Senior Data Scientist,$142K-$223K (Glassdoor est.),Python data analysis statistics Machine Learning statistics data analysis data analysis Machine Learning Python data analysis,3.0,Company_659,"San Francisco, CA",Other,51-200 employees,-1,Public,IT Services,Other,$10M-$100M,None
660,Senior Data Scientist,$138K-$157K (Glassdoor est.),data analysis Machine Learning Machine Learning Python Machine Learning statistics statistics SQL Python Machine Learning,2.2,Company_660,"Chicago, IL","Chicago, IL",1-50 employees,1973,Non-profit,Healthcare,Healthcare,Unknown,"Company A, Company B"
661,Data Analyst,$134K-$228K (Glassdoor est.),Python SQL Machine Learning SQL data analysis statistics data analysis Machine Learning statistics Python,-1.0,Company_661,Other,"Chicago, IL",51-200 employees,1829,Public,Finance,Healthcare,$100M-$1B,None
662,Data Scientist,$127K-$281K (Glassdoor est.),data analysis statistics Python Python Python Python SQL data analysis SQL SQL,1.6,Company_662,"Washington, DC","Chicago, IL",201-500 employees,1948,Other,IT Services,Technology,$1M-$10M,"Company A, Company B"
663,Senior Data Scientist,$100K-$226K (Glassdoor est.),data analysis Machine Learning Python Python SQL Machine Learning Machine Learning data analysis SQL statistics,3.2,Company_663,"San Francisco, CA","New York, NY",1-50 employees,1881,Public,Biotech,Other,$1M-$10M,Unknown
664,Data Scientist,$150K-$212K (Glassdoor est.),SQL data analysis statistics data analysis SQL data analysis Machine Learning SQL data analysis Machine Learning,3.1,Company_664,"San Francisco, CA",Other,51-200 employees,1805,Other,Healthcare,Other,$10M-$100M,None
665,Machine Learning Engineer,$64K-$212K (Glassdoor est.),Python statistics data analysis data analysis SQL SQL Python statistics SQL data analysis,1.6,Company_665,Other,Other,51-200 employees,1947,Public,IT Services,Healthcare,$100M-$1B,-1
666,Senior Data Scientist,$126K-$169K (Glassdoor est.),SQL SQL statistics Python statistics data analysis data analysis Machine Learning Python Machine Learning,2.2,Company_666,"San Francisco, CA",Other,1000+ employees,1907,Private,Other,Other,$100M-$1B,-1
667,Machine Learning Engineer,$51K-$243K (Glassdoor est.),Python SQL SQL statistics Python SQL data analysis Machine Learning statistics SQL,1.2,Company_667,"New York, NY","Chicago, IL",1000+ employees,1866,Private,Biotech,Finance,Unknown,-1
668,Machine Learning Engineer,$66K-$250K (Glassdoor est.),Python SQL Python Machine Learning Python SQL Machine Learning SQL Python data analysis,1.2,Company_668,"Chicago, IL","New York, NY",1000+ employees,2020,Non-profit,IT Services,Other,$1M-$10M,"Company A, Company B"
669,Machine Learning Engineer,$122K-$258K (Glassdoor est.),statistics statistics statistics statistics Machine Learning data analysis SQL statistics Machine Learning Machine Learning,1.1,Company_669,Other,"San Francisco, CA",1000+ employees,2020,Public,Biotech,Business Services,Unknown,None
670,Data Analyst,$137K-$195K (Glassdoor est.),data analysis data analysis Python Python SQL data analysis data analysis statistics statistics Machine Learning,1.0,Company_670,"San Francisco, CA",Other,1000+ employees,1977,Private,Finance,Other,$100M-$1B,-1
671,Machine Learning Engineer,$148K-$169K (Glassdoor est.),Machine Learning Machine Learning Machine Learning Python SQL data analysis statistics Python Python data analysis,2.0,Company_671,"Washington, DC","Chicago, IL",1-50 employees,1945,Public,Other,Finance,$100M-$1B,-1
672,Data Analyst,Unknown,statistics Python SQL Machine Learning SQL SQL data analysis SQL data analysis data analysis,2.4,Company_672,"Washington, DC",Other,1000+ employees,1929,Non-profit,Other,Technology,Unknown,None
673,Data Scientist,Unknown,statistics data analysis Python Machine Learning SQL SQL Python Machine Learning Machine Learning Machine Learning,3.1,Company_673,"Chicago, IL","San Francisco, CA",51-200 employees,2019,Non-profit,Other,Other,Unknown,"Company A, Company B"
674,Data Scientist,Unknown,statistics Machine Learning statistics SQL Python statistics SQL data analysis SQL Python,2.6,Company_674,"San Francisco, CA","New York, NY",1-50 employees,1957,Private,IT Services,Business Services,$100M-$1B,"Company A, Company B"
675,Senior Data Scientist,$100K-$280K (Glassdoor est.),Python data analysis SQL statistics Python data analysis Python data analysis Python Python,1.9,Company_675,Other,"New York, NY",51-200 employees,1995,Public,Other,Healthcare,$10M-$100M,None
676,Senior Data Scientist,$141K-$279K (Glassdoor est.),Python data analysis statistics Machine Learning Python data analysis Python data analysis SQL SQL,-1.0,Company_676,"New York, NY","San Francisco, CA",1000+ employees,1881,Private,Biotech,Healthcare,$1M-$10M,None
677,Data Analyst,$104K-$253K (Glassdoor est.),data analysis statistics SQL data analysis data analysis SQL Python Machine Learning Machine Learning SQL,1.9,Company_677,"San Francisco, CA","Chicago, IL",1000+ employees,1889,Other,Other,Healthcare,$1M-$10M,-1
678,Data Scientist,Unknown,SQL SQL statistics Machine Learning data analysis statistics Python SQL data analysis SQL,3.6,Company_678,"Washington, DC","New York, NY",1000+ employees,-1,Non-profit,Healthcare,Healthcare,$100M-$1B,"Company A, Company B"
679,Senior Data Scientist,$89K-$171K (Glassdoor est.),Machine Learning data analysis Machine Learning statistics data analysis Python Python statistics statistics Python,4.3,Company_679,"Chicago, IL",Other,51-200 employees,2012,Other,Biotech,Business Services,$1M-$10M,Unknown
680,Senior Data Scientist,$76K-$190K (Glassdoor est.),data analysis statistics Machine Learning data analysis Machine Learning Machine Learning SQL SQL statistics Python,2.5,Company_680,Other,"San Francisco, CA",1-50 employees,1884,Non-profit,Biotech,Technology,$100M-$1B,Unknown
681,Senior Data Scientist,$100K-$167K (Glassdoor est.),data analysis SQL statistics Python Python statistics SQL Machine Learning Machine Learning Machine Learning,-1.0,Company_681,"New York, NY",Other,51-200 employees,1916,Public,Healthcare,Finance,Unknown,-1
682,Data Scientist,$105K-$212K (Glassdoor est.),Machine Learning data analysis statistics Machine Learning Python Machine Learning Machine Learning Machine Learning SQL statistics,3.5,Company_682,"San Francisco, CA","Chicago, IL",51-200 employees,-1,Private,IT Services,Other,Unknown,Unknown
683,Senior Data Scientist,Unknown,SQL SQL SQL data analysis SQL Machine Learning data analysis Python SQL data analysis,-1.0,Company_683,"Chicago, IL","San Francisco, CA",1000+ employees,1916,Private,Biotech,Business Services,$100M-$1B,-1
